id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1227553938515353601,1227550404797509638,1581506640000,2020-02-12,08:24:00,Hora oficial do Brasil,1103715950472425472,rafael_pavaoo,Rafaela Ferreira 🇧🇷🇧🇷🇧🇷🧂🐸,,"#PatiBiscate
#AFOlhaMente","['sabolsonaro', 'althibes']",[],[],0,1,2,"['#patibiscate', '#afolhamente']",[],https://twitter.com/Rafael_Pavaoo/status/1227553938515353601,False,,0,,,,,,,"[{'user_id': '1103715950472425472', 'username': 'Rafael_Pavaoo'}, {'user_id': '1101680527709483008', 'username': 'SaBolsonaro'}, {'user_id': '142676536', 'username': 'althibes'}]",,,,
1227547229784805377,1227536549681737728,1581505040000,2020-02-12,07:57:20,Hora oficial do Brasil,1103715950472425472,rafael_pavaoo,Rafaela Ferreira 🇧🇷🇧🇷🇧🇷🧂🐸,,"#PatiBiscate
#AFolhaMente","['allantercalivre', 'camposmello']",[],[],0,1,6,"['#patibiscate', '#afolhamente']",[],https://twitter.com/Rafael_Pavaoo/status/1227547229784805377,False,,0,,,,,,,"[{'user_id': '1103715950472425472', 'username': 'Rafael_Pavaoo'}, {'user_id': '3984632307', 'username': 'allantercalivre'}, {'user_id': '36714704', 'username': 'camposmello'}]",,,,
1227546529885499392,1227406410645942272,1581504874000,2020-02-12,07:54:34,Hora oficial do Brasil,1103715950472425472,rafael_pavaoo,Rafaela Ferreira 🇧🇷🇧🇷🇧🇷🧂🐸,,"#PatiBiscate
#AFolhaMente",['opropriopontes'],[],[],0,0,1,"['#patibiscate', '#afolhamente']",[],https://twitter.com/Rafael_Pavaoo/status/1227546529885499392,False,,0,,,,,,,"[{'user_id': '1103715950472425472', 'username': 'Rafael_Pavaoo'}, {'user_id': '172572347', 'username': 'opropriopontes'}]",,,,
1227545542529572864,1227537467525488641,1581504638000,2020-02-12,07:50:38,Hora oficial do Brasil,1103715950472425472,rafael_pavaoo,Rafaela Ferreira 🇧🇷🇧🇷🇧🇷🧂🐸,,"#PatiBiscate
#AFolhaMente",['opropriopontes'],[],[],1,1,5,"['#patibiscate', '#afolhamente']",[],https://twitter.com/Rafael_Pavaoo/status/1227545542529572864,False,,0,,,,,,,"[{'user_id': '1103715950472425472', 'username': 'Rafael_Pavaoo'}, {'user_id': '172572347', 'username': 'opropriopontes'}]",,,,
1227543807924822016,1227541666015272961,1581504225000,2020-02-12,07:43:45,Hora oficial do Brasil,1103715950472425472,rafael_pavaoo,Rafaela Ferreira 🇧🇷🇧🇷🇧🇷🧂🐸,,"#PatiBiscate
#AFolhaMente pic.twitter.com/bfLuOtOrVI",['japadobonor0'],[],['https://pbs.twimg.com/media/EQkclM6X0AE3J8i.jpg'],0,0,1,"['#patibiscate', '#afolhamente']",[],https://twitter.com/Rafael_Pavaoo/status/1227543807924822016,False,,0,,,,,,,"[{'user_id': '1103715950472425472', 'username': 'Rafael_Pavaoo'}, {'user_id': '3100062616', 'username': 'JapaDoBonor0'}]",,,,
1227540086331498498,1227534757791027200,1581503337000,2020-02-12,07:28:57,Hora oficial do Brasil,1103715950472425472,rafael_pavaoo,Rafaela Ferreira 🇧🇷🇧🇷🇧🇷🧂🐸,,"#PatiBiscate
#AFolhaMente",['japadobonor0'],[],[],0,0,0,"['#patibiscate', '#afolhamente']",[],https://twitter.com/Rafael_Pavaoo/status/1227540086331498498,False,,0,,,,,,,"[{'user_id': '1103715950472425472', 'username': 'Rafael_Pavaoo'}, {'user_id': '3100062616', 'username': 'JapaDoBonor0'}]",,,,
1227532793846038529,1227403081270353924,1581501599000,2020-02-12,06:59:59,Hora oficial do Brasil,1103715950472425472,rafael_pavaoo,Rafaela Ferreira 🇧🇷🇧🇷🇧🇷🧂🐸,,#PatiBiscate,"['infernautao', 'camposmello']",[],[],0,0,2,['#patibiscate'],[],https://twitter.com/Rafael_Pavaoo/status/1227532793846038529,False,,0,,,,,,,"[{'user_id': '1103715950472425472', 'username': 'Rafael_Pavaoo'}, {'user_id': '968274665847312384', 'username': 'InfernautaO'}, {'user_id': '36714704', 'username': 'camposmello'}]",,,,
